timestamp, utilization.gpu [%]
2018/10/11 10:38:00.047, 0 %
2018/10/11 10:38:00.047, 0 %
2018/10/11 10:38:00.048, 0 %
2018/10/11 10:38:00.049, 0 %
2018/10/11 10:38:00.050, 0 %
2018/10/11 10:38:00.050, 0 %
2018/10/11 10:38:00.050, 0 %
2018/10/11 10:38:00.051, 0 %
2018/10/11 10:38:00.051, 0 %
2018/10/11 10:38:00.052, 0 %
2018/10/11 10:38:00.052, 0 %
2018/10/11 10:38:01.053, 0 %
2018/10/11 10:38:01.053, 0 %
2018/10/11 10:38:01.055, 0 %
2018/10/11 10:38:01.055, 0 %
2018/10/11 10:38:01.056, 0 %
2018/10/11 10:38:01.056, 0 %
2018/10/11 10:38:01.056, 0 %
2018/10/11 10:38:01.057, 0 %
2018/10/11 10:38:01.057, 0 %
2018/10/11 10:38:01.059, 0 %
2018/10/11 10:38:01.059, 0 %
2018/10/11 10:38:01.059, 0 %
2018/10/11 10:38:02.060, 0 %
2018/10/11 10:38:02.060, 0 %
2018/10/11 10:38:02.061, 0 %
2018/10/11 10:38:02.061, 0 %
2018/10/11 10:38:02.062, 0 %
2018/10/11 10:38:02.062, 0 %
2018/10/11 10:38:02.062, 0 %
2018/10/11 10:38:02.063, 0 %
2018/10/11 10:38:02.063, 0 %
2018/10/11 10:38:02.064, 0 %
2018/10/11 10:38:02.065, 0 %
2018/10/11 10:38:02.065, 0 %
2018/10/11 10:38:03.066, 0 %
2018/10/11 10:38:03.066, 0 %
2018/10/11 10:38:03.067, 0 %
2018/10/11 10:38:03.067, 0 %
2018/10/11 10:38:03.067, 0 %
2018/10/11 10:38:03.068, 0 %
2018/10/11 10:38:03.068, 30 %
2018/10/11 10:38:03.068, 0 %
2018/10/11 10:38:03.069, 0 %
2018/10/11 10:38:03.069, 0 %
2018/10/11 10:38:03.070, 0 %
2018/10/11 10:38:03.070, 0 %
2018/10/11 10:38:04.070, 0 %
2018/10/11 10:38:04.078, 0 %
2018/10/11 10:38:04.079, 0 %
2018/10/11 10:38:04.079, 0 %
2018/10/11 10:38:04.079, 0 %
2018/10/11 10:38:04.080, 0 %
2018/10/11 10:38:04.080, 40 %
2018/10/11 10:38:04.081, 0 %
2018/10/11 10:38:04.081, 0 %
2018/10/11 10:38:04.081, 0 %
2018/10/11 10:38:04.082, 0 %
2018/10/11 10:38:04.082, 0 %
2018/10/11 10:38:05.082, 0 %
2018/10/11 10:38:05.097, 0 %
2018/10/11 10:38:05.097, 0 %
2018/10/11 10:38:05.097, 0 %
2018/10/11 10:38:05.098, 0 %
2018/10/11 10:38:05.098, 0 %
2018/10/11 10:38:05.098, 68 %
2018/10/11 10:38:05.099, 0 %
2018/10/11 10:38:05.099, 0 %
2018/10/11 10:38:05.100, 0 %
2018/10/11 10:38:05.100, 0 %
2018/10/11 10:38:05.100, 0 %
2018/10/11 10:38:06.100, 0 %
2018/10/11 10:38:06.101, 0 %
2018/10/11 10:38:06.101, 0 %
2018/10/11 10:38:06.101, 0 %
2018/10/11 10:38:06.102, 0 %
2018/10/11 10:38:06.102, 0 %
2018/10/11 10:38:06.103, 0 %
2018/10/11 10:38:06.103, 0 %
2018/10/11 10:38:06.103, 0 %
2018/10/11 10:38:06.104, 0 %
2018/10/11 10:38:06.104, 0 %
2018/10/11 10:38:06.104, 0 %
2018/10/11 10:38:07.105, 0 %
2018/10/11 10:38:07.105, 0 %
2018/10/11 10:38:07.105, 0 %
2018/10/11 10:38:07.106, 0 %
2018/10/11 10:38:07.106, 0 %
2018/10/11 10:38:07.106, 0 %
2018/10/11 10:38:07.107, 1 %
2018/10/11 10:38:07.107, 0 %
2018/10/11 10:38:07.107, 0 %
2018/10/11 10:38:07.109, 0 %
2018/10/11 10:38:07.110, 0 %
2018/10/11 10:38:07.111, 0 %
2018/10/11 10:38:08.111, 0 %
2018/10/11 10:38:08.113, 0 %
2018/10/11 10:38:08.115, 0 %
2018/10/11 10:38:08.115, 0 %
2018/10/11 10:38:08.116, 0 %
2018/10/11 10:38:08.117, 0 %
2018/10/11 10:38:08.118, 31 %
2018/10/11 10:38:08.119, 0 %
2018/10/11 10:38:08.119, 0 %
2018/10/11 10:38:08.120, 0 %
2018/10/11 10:38:08.121, 0 %
2018/10/11 10:38:08.122, 0 %
2018/10/11 10:38:09.123, 0 %
2018/10/11 10:38:09.125, 0 %
2018/10/11 10:38:09.125, 0 %
2018/10/11 10:38:09.125, 0 %
2018/10/11 10:38:09.126, 0 %
2018/10/11 10:38:09.126, 0 %
2018/10/11 10:38:09.127, 100 %
2018/10/11 10:38:09.127, 0 %
2018/10/11 10:38:09.127, 0 %
2018/10/11 10:38:09.128, 0 %
2018/10/11 10:38:09.128, 0 %
2018/10/11 10:38:09.129, 0 %
2018/10/11 10:38:10.129, 0 %
2018/10/11 10:38:10.134, 0 %
2018/10/11 10:38:10.135, 0 %
2018/10/11 10:38:10.135, 0 %
2018/10/11 10:38:10.135, 0 %
2018/10/11 10:38:10.136, 0 %
2018/10/11 10:38:10.136, 100 %
2018/10/11 10:38:10.136, 0 %
2018/10/11 10:38:10.137, 0 %
2018/10/11 10:38:10.137, 0 %
2018/10/11 10:38:10.138, 0 %
2018/10/11 10:38:10.138, 0 %
2018/10/11 10:38:11.138, 0 %
2018/10/11 10:38:11.139, 0 %
2018/10/11 10:38:11.139, 0 %
2018/10/11 10:38:11.139, 0 %
2018/10/11 10:38:11.140, 0 %
2018/10/11 10:38:11.140, 0 %
2018/10/11 10:38:11.140, 100 %
2018/10/11 10:38:11.141, 0 %
2018/10/11 10:38:11.141, 0 %
2018/10/11 10:38:11.142, 0 %
2018/10/11 10:38:11.142, 0 %
2018/10/11 10:38:11.144, 0 %
2018/10/11 10:38:12.144, 0 %
2018/10/11 10:38:12.144, 0 %
2018/10/11 10:38:12.145, 0 %
2018/10/11 10:38:12.145, 0 %
2018/10/11 10:38:12.145, 0 %
2018/10/11 10:38:12.145, 0 %
2018/10/11 10:38:12.146, 0 %
2018/10/11 10:38:12.146, 0 %
2018/10/11 10:38:12.147, 0 %
2018/10/11 10:38:12.147, 0 %
2018/10/11 10:38:12.147, 0 %
2018/10/11 10:38:12.148, 0 %
2018/10/11 10:38:13.148, 0 %
2018/10/11 10:38:13.149, 0 %
2018/10/11 10:38:13.150, 0 %
2018/10/11 10:38:13.150, 0 %
2018/10/11 10:38:13.150, 0 %
2018/10/11 10:38:13.151, 0 %
2018/10/11 10:38:13.151, 11 %
2018/10/11 10:38:13.151, 0 %
2018/10/11 10:38:13.152, 0 %
2018/10/11 10:38:13.152, 0 %
2018/10/11 10:38:13.153, 0 %
2018/10/11 10:38:13.153, 0 %
2018/10/11 10:38:14.153, 0 %
2018/10/11 10:38:14.154, 0 %
2018/10/11 10:38:14.155, 0 %
2018/10/11 10:38:14.157, 0 %
2018/10/11 10:38:14.158, 0 %
2018/10/11 10:38:14.158, 0 %
2018/10/11 10:38:14.159, 27 %
2018/10/11 10:38:14.160, 0 %
2018/10/11 10:38:14.161, 0 %
2018/10/11 10:38:14.162, 0 %
2018/10/11 10:38:14.162, 0 %
2018/10/11 10:38:14.162, 0 %
2018/10/11 10:38:15.163, 0 %
2018/10/11 10:38:15.164, 0 %
2018/10/11 10:38:15.164, 0 %
2018/10/11 10:38:15.164, 0 %
2018/10/11 10:38:15.165, 0 %
2018/10/11 10:38:15.165, 0 %
2018/10/11 10:38:15.165, 100 %
2018/10/11 10:38:15.166, 0 %
2018/10/11 10:38:15.166, 0 %
2018/10/11 10:38:15.167, 0 %
2018/10/11 10:38:15.167, 0 %
2018/10/11 10:38:15.167, 0 %
2018/10/11 10:38:16.168, 0 %
2018/10/11 10:38:16.170, 0 %
2018/10/11 10:38:16.170, 0 %
2018/10/11 10:38:16.171, 0 %
2018/10/11 10:38:16.172, 0 %
